fix_duration,fix_x,fix_y,img,subject
137.5,815.3846153846154,127.65957446808511,U0122_1RTE.jpg,twl
304.1666666666667,410.9890109890109,299.08814589665656,U0122_1RTE.jpg,wef
145.83333333333334,718.6813186813187,131.30699088145897,U0122_1RTE.jpg,wef
175.0,738.4615384615385,100.30395136778115,U0122_1RTE.jpg,wef
241.66666666666666,402.19780219780216,310.94224924012155,U0123_1RBE.jpg,aid
91.66666666666667,507.6923076923077,370.21276595744683,U0123_1RBE.jpg,aid
150.0,602.1978021978022,401.2158054711246,U0123_1RBE.jpg,aid
270.8333333333333,395.6043956043956,311.85410334346506,U0123_1RBE.jpg,ban
250.0,584.6153846153845,379.33130699088144,U0123_1RBE.jpg,ban
237.5,400.0,308.2066869300912,U0123_1RBE.jpg,can
233.33333333333334,584.6153846153845,382.97872340425533,U0123_1RBE.jpg,can
258.3333333333333,406.5934065934066,326.4437689969605,U0123_1RBE.jpg,ccv
137.5,602.1978021978022,368.3890577507599,U0123_1RBE.jpg,ccv
183.33333333333334,635.1648351648352,407.5987841945289,U0123_1RBE.jpg,ccv
245.83333333333334,397.80219780219784,282.67477203647417,U0123_1RBE.jpg,gmo
220.83333333333334,606.5934065934066,379.33130699088144,U0123_1RBE.jpg,gmo
233.33333333333334,410.9890109890109,303.6474164133739,U0123_1RBE.jpg,ick
241.66666666666666,578.021978021978,359.2705167173253,U0123_1RBE.jpg,ick
250.0,410.9890109890109,320.97264437689967,U0123_1RBE.jpg,isc
362.5,624.1758241758242,377.50759878419456,U0123_1RBE.jpg,isc
233.33333333333334,391.2087912087912,315.50151975683895,U0123_1RBE.jpg,ixd
112.5,505.49450549450546,351.97568389057756,U0123_1RBE.jpg,ixd
304.1666666666667,639.5604395604396,397.5683890577508,U0123_1RBE.jpg,ixd
229.16666666666666,417.58241758241763,310.0303951367781,U0123_1RBE.jpg,kn
112.5,573.6263736263736,346.5045592705167,U0123_1RBE.jpg,kn
83.33333333333333,626.3736263736264,351.97568389057756,U0123_1RBE.jpg,kn
287.5,397.80219780219784,306.3829787234042,U0123_1RBE.jpg,lmd
287.5,602.1978021978022,350.15197568389056,U0123_1RBE.jpg,lmd
283.3333333333333,415.3846153846154,297.2644376899696,U0123_1RBE.jpg,seb
175.0,604.3956043956043,379.33130699088144,U0123_1RBE.jpg,seb
291.6666666666667,375.8241758241758,293.6170212765957,U0123_1RBE.jpg,smd
225.0,571.4285714285714,359.2705167173253,U0123_1RBE.jpg,smd
33.333333333333336,354.94505494505495,294.5288753799392,U0123_1RBE.jpg,twl
237.5,402.19780219780216,273.5562310030395,U0123_1RBE.jpg,twl
200.0,591.2087912087912,342.85714285714283,U0123_1RBE.jpg,twl
295.8333333333333,410.9890109890109,300.9118541033435,U0123_1RBE.jpg,wef
408.3333333333333,625.2747252747254,385.7142857142857,U0123_1RBE.jpg,wef
195.83333333333334,397.80219780219784,324.62006079027356,U0124_1LBE.jpg,aid
358.3333333333333,127.47252747252746,371.1246200607903,U0124_1LBE.jpg,aid
233.33333333333334,362.6373626373626,295.44072948328267,U0124_1LBE.jpg,ban
487.5,81.31868131868131,341.03343465045594,U0124_1LBE.jpg,ban
212.5,413.18681318681325,306.3829787234042,U0124_1LBE.jpg,can
100.0,173.62637362637363,355.6231003039514,U0124_1LBE.jpg,can
195.83333333333334,127.47252747252746,353.79939209726444,U0124_1LBE.jpg,can
216.66666666666666,378.021978021978,326.4437689969605,U0124_1LBE.jpg,ccv
120.83333333333333,164.83516483516482,353.79939209726444,U0124_1LBE.jpg,ccv
187.5,118.68131868131869,341.03343465045594,U0124_1LBE.jpg,ccv
337.5,402.19780219780216,297.2644376899696,U0124_1LBE.jpg,gmo
229.16666666666666,140.65934065934067,324.62006079027356,U0124_1LBE.jpg,gmo
229.16666666666666,386.8131868131868,291.79331306990883,U0124_1LBE.jpg,ick
108.33333333333333,171.42857142857142,328.2674772036474,U0124_1LBE.jpg,ick
204.16666666666666,136.26373626373626,322.79635258358667,U0124_1LBE.jpg,ick
225.0,393.4065934065934,281.76291793313067,U0124_1LBE.jpg,isc
141.66666666666666,153.84615384615387,341.03343465045594,U0124_1LBE.jpg,isc
200.0,151.64835164835165,302.7355623100304,U0124_1LBE.jpg,isc
225.0,402.19780219780216,299.08814589665656,U0124_1LBE.jpg,ixd
166.66666666666666,178.02197802197801,344.68085106382983,U0124_1LBE.jpg,ixd
270.8333333333333,138.46153846153845,310.0303951367781,U0124_1LBE.jpg,ixd
237.5,432.96703296703294,300.9118541033435,U0124_1LBE.jpg,kn
154.16666666666666,186.8131868131868,333.7386018237082,U0124_1LBE.jpg,kn
300.0,408.79120879120876,277.2036474164134,U0124_1LBE.jpg,lmd
454.1666666666667,145.05494505494505,302.7355623100304,U0124_1LBE.jpg,lmd
204.16666666666666,402.19780219780216,284.4984802431611,U0124_1LBE.jpg,seb
104.16666666666667,189.010989010989,350.15197568389056,U0124_1LBE.jpg,seb
87.5,140.65934065934067,311.85410334346506,U0124_1LBE.jpg,seb
220.83333333333334,375.8241758241758,286.322188449848,U0124_1LBE.jpg,smd
150.0,457.1428571428571,370.21276595744683,U0124_1LBE.jpg,smd
100.0,112.08791208791209,309.11854103343467,U0124_1LBE.jpg,smd
254.16666666666666,419.7802197802198,262.61398176291794,U0124_1LBE.jpg,twl
100.0,200.0,293.6170212765957,U0124_1LBE.jpg,twl
75.0,125.27472527472527,289.9696048632219,U0124_1LBE.jpg,twl
245.83333333333334,395.6043956043956,266.2613981762918,U0124_1LBE.jpg,wef
391.6666666666667,125.27472527472527,306.3829787234042,U0124_1LBE.jpg,wef
212.5,395.6043956043956,313.67781155015194,U0125_1LTE.jpg,aid
133.33333333333334,268.1318681318681,214.28571428571428,U0125_1LTE.jpg,aid
195.83333333333334,149.45054945054946,156.83890577507597,U0125_1LTE.jpg,aid
275.0,367.032967032967,281.76291793313067,U0125_1LTE.jpg,ban
120.83333333333333,191.2087912087912,158.66261398176292,U0125_1LTE.jpg,ban
350.0,98.9010989010989,133.1306990881459,U0125_1LTE.jpg,ban
195.83333333333334,391.2087912087912,311.85410334346506,U0125_1LTE.jpg,can
95.83333333333333,219.7802197802198,165.95744680851064,U0125_1LTE.jpg,can
191.66666666666666,92.3076923076923,133.1306990881459,U0125_1LTE.jpg,can
241.66666666666666,408.79120879120876,336.4741641337386,U0125_1LTE.jpg,ccv
95.83333333333333,246.15384615384616,187.8419452887538,U0125_1LTE.jpg,ccv
450.0,120.87912087912088,127.65957446808511,U0125_1LTE.jpg,ccv
216.66666666666666,404.3956043956044,299.08814589665656,U0125_1LTE.jpg,gmo
266.6666666666667,129.67032967032966,172.3404255319149,U0125_1LTE.jpg,gmo
183.33333333333334,380.2197802197802,286.322188449848,U0125_1LTE.jpg,ick
395.8333333333333,101.0989010989011,114.8936170212766,U0125_1LTE.jpg,ick
204.16666666666666,386.8131868131868,324.62006079027356,U0125_1LTE.jpg,isc
79.16666666666667,237.36263736263737,204.25531914893617,U0125_1LTE.jpg,isc
229.16666666666666,151.64835164835165,153.1914893617021,U0125_1LTE.jpg,isc
133.33333333333334,145.05494505494505,133.1306990881459,U0125_1LTE.jpg,isc
233.33333333333334,421.978021978022,320.97264437689967,U0125_1LTE.jpg,ixd
129.16666666666666,336.2637362637363,204.25531914893617,U0125_1LTE.jpg,ixd
287.5,138.46153846153845,127.65957446808511,U0125_1LTE.jpg,ixd
204.16666666666666,413.18681318681325,279.0273556231003,U0125_1LTE.jpg,kn
62.5,274.72527472527474,144.07294832826747,U0125_1LTE.jpg,kn
279.1666666666667,136.26373626373626,100.30395136778115,U0125_1LTE.jpg,kn
250.0,415.3846153846154,299.08814589665656,U0125_1LTE.jpg,lmd
166.66666666666666,175.82417582417582,150.45592705167172,U0125_1LTE.jpg,lmd
166.66666666666666,94.5054945054945,104.86322188449847,U0125_1LTE.jpg,lmd
220.83333333333334,637.3626373626373,109.4224924012158,U0125_1LTE.jpg,lmd
70.83333333333333,171.42857142857142,125.83586626139818,U0125_1LTE.jpg,lmd
179.16666666666666,384.61538461538464,282.67477203647417,U0125_1LTE.jpg,seb
50.0,221.97802197802199,237.9939209726444,U0125_1LTE.jpg,seb
345.8333333333333,134.06593406593404,133.1306990881459,U0125_1LTE.jpg,seb
229.16666666666666,334.0659340659341,346.5045592705167,U0125_1LTE.jpg,smd
79.16666666666667,268.1318681318681,195.13677811550153,U0125_1LTE.jpg,smd
262.5,107.6923076923077,142.24924012158056,U0125_1LTE.jpg,smd
208.33333333333334,413.18681318681325,326.4437689969605,U0125_1LTE.jpg,twl
91.66666666666667,319.7802197802198,158.66261398176292,U0125_1LTE.jpg,twl
225.0,156.04395604395606,135.86626139817628,U0125_1LTE.jpg,twl
225.0,391.2087912087912,319.1489361702128,U0125_1LTE.jpg,wef
133.33333333333334,281.31868131868134,202.43161094224925,U0125_1LTE.jpg,wef
220.83333333333334,90.10989010989012,107.59878419452887,U0125_1LTE.jpg,wef
208.33333333333334,387.91208791208794,333.7386018237082,U0126_1LBE.jpg,aid
316.6666666666667,200.0,378.419452887538,U0126_1LBE.jpg,aid
150.0,297.80219780219784,362.9179331306991,U0126_1LBE.jpg,aid
233.33333333333334,362.6373626373626,283.58662613981767,U0126_1LBE.jpg,ban
458.3333333333333,265.9340659340659,315.50151975683895,U0126_1LBE.jpg,ban
175.0,406.5934065934066,299.08814589665656,U0126_1LBE.jpg,can
304.1666666666667,246.15384615384616,351.97568389057756,U0126_1LBE.jpg,can
204.16666666666666,386.8131868131868,320.97264437689967,U0126_1LBE.jpg,ccv
129.16666666666666,246.15384615384616,341.03343465045594,U0126_1LBE.jpg,ccv
133.33333333333334,202.1978021978022,342.85714285714283,U0126_1LBE.jpg,ccv
91.66666666666667,92.3076923076923,83.89057750759878,U0126_1LBE.jpg,ccv
191.66666666666666,402.19780219780216,299.08814589665656,U0126_1LBE.jpg,gmo
129.16666666666666,276.9230769230769,342.85714285714283,U0126_1LBE.jpg,gmo
91.66666666666667,309.8901098901099,333.7386018237082,U0126_1LBE.jpg,gmo
62.5,206.59340659340663,342.85714285714283,U0126_1LBE.jpg,gmo
191.66666666666666,380.2197802197802,280.8510638297872,U0126_1LBE.jpg,ick
312.5,241.75824175824175,319.1489361702128,U0126_1LBE.jpg,ick
170.83333333333334,404.3956043956044,317.32522796352583,U0126_1LBE.jpg,isc
137.5,257.14285714285717,362.9179331306991,U0126_1LBE.jpg,isc
183.33333333333334,336.2637362637363,348.32826747720367,U0126_1LBE.jpg,isc
241.66666666666666,389.010989010989,311.85410334346506,U0126_1LBE.jpg,ixd
366.6666666666667,290.1098901098901,337.3860182370821,U0126_1LBE.jpg,ixd
133.33333333333334,424.1758241758242,288.14589665653494,U0126_1LBE.jpg,kn
112.5,349.45054945054943,328.2674772036474,U0126_1LBE.jpg,kn
266.6666666666667,242.85714285714286,311.85410334346506,U0126_1LBE.jpg,kn
162.5,400.0,304.55927051671733,U0126_1LBE.jpg,lmd
50.0,259.34065934065933,375.6838905775076,U0126_1LBE.jpg,lmd
83.33333333333333,219.7802197802198,351.97568389057756,U0126_1LBE.jpg,lmd
250.0,294.50549450549454,317.32522796352583,U0126_1LBE.jpg,lmd
204.16666666666666,391.2087912087912,313.67781155015194,U0126_1LBE.jpg,seb
220.83333333333334,235.16483516483518,361.09422492401217,U0126_1LBE.jpg,seb
237.5,369.2307692307692,302.7355623100304,U0126_1LBE.jpg,smd
320.8333333333333,272.5274725274725,335.5623100303951,U0126_1LBE.jpg,smd
183.33333333333334,393.4065934065934,288.14589665653494,U0126_1LBE.jpg,twl
125.0,232.967032967033,330.0911854103344,U0126_1LBE.jpg,twl
212.5,410.9890109890109,299.08814589665656,U0126_1LBE.jpg,wef
216.66666666666666,318.68131868131866,331.9148936170213,U0126_1LBE.jpg,wef
191.66666666666666,408.79120879120876,337.3860182370821,U0127_1LBE.jpg,aid
162.5,131.86813186813185,446.80851063829783,U0127_1LBE.jpg,aid
100.0,94.5054945054945,435.8662613981763,U0127_1LBE.jpg,aid
241.66666666666666,384.61538461538464,295.44072948328267,U0127_1LBE.jpg,ban
558.3333333333334,87.91208791208791,413.9817629179331,U0127_1LBE.jpg,ban
170.83333333333334,402.19780219780216,308.2066869300912,U0127_1LBE.jpg,can
120.83333333333333,134.06593406593404,437.6899696048632,U0127_1LBE.jpg,can
145.83333333333334,90.10989010989012,428.57142857142856,U0127_1LBE.jpg,can
179.16666666666666,397.80219780219784,324.62006079027356,U0127_1LBE.jpg,ccv
908.3333333333334,83.51648351648352,424.92401215805467,U0127_1LBE.jpg,ccv
229.16666666666666,362.6373626373626,255.31914893617022,U0127_1LBE.jpg,gmo
70.83333333333333,215.3846153846154,392.09726443769,U0127_1LBE.jpg,gmo
212.5,96.7032967032967,439.5136778115501,U0127_1LBE.jpg,gmo
208.33333333333334,113.18681318681318,428.57142857142856,U0127_1LBE.jpg,gmo
54.166666666666664,386.8131868131868,304.55927051671733,U0127_1LBE.jpg,ick
100.0,200.0,294.5288753799392,U0127_1LBE.jpg,ick
100.0,123.07692307692308,426.74772036474167,U0127_1LBE.jpg,ick
200.0,76.92307692307693,393.9209726443769,U0127_1LBE.jpg,ick
154.16666666666666,116.4835164835165,392.09726443769,U0127_1LBE.jpg,ick
4.166666666666667,395.6043956043956,300.9118541033435,U0127_1LBE.jpg,isc
145.83333333333334,257.14285714285717,373.8601823708206,U0127_1LBE.jpg,isc
258.3333333333333,102.1978021978022,436.7781155015198,U0127_1LBE.jpg,isc
191.66666666666666,410.9890109890109,311.85410334346506,U0127_1LBE.jpg,ixd
125.0,175.82417582417582,437.6899696048632,U0127_1LBE.jpg,ixd
520.8333333333334,127.47252747252746,432.2188449848024,U0127_1LBE.jpg,ixd
158.33333333333334,402.19780219780216,294.5288753799392,U0127_1LBE.jpg,kn
158.33333333333334,268.1318681318681,432.2188449848024,U0127_1LBE.jpg,kn
350.0,93.4065934065934,396.6565349544073,U0127_1LBE.jpg,kn
195.83333333333334,406.5934065934066,289.9696048632219,U0127_1LBE.jpg,lmd
512.5,94.5054945054945,388.44984802431605,U0127_1LBE.jpg,lmd
175.0,386.8131868131868,302.7355623100304,U0127_1LBE.jpg,seb
358.3333333333333,126.37362637362637,388.44984802431605,U0127_1LBE.jpg,seb
237.5,353.8461538461538,286.322188449848,U0127_1LBE.jpg,smd
133.33333333333334,294.50549450549454,410.3343465045592,U0127_1LBE.jpg,smd
108.33333333333333,98.9010989010989,440.4255319148936,U0127_1LBE.jpg,smd
204.16666666666666,397.80219780219784,291.79331306990883,U0127_1LBE.jpg,twl
145.83333333333334,145.05494505494505,384.8024316109423,U0127_1LBE.jpg,twl
125.0,81.31868131868131,403.0395136778115,U0127_1LBE.jpg,twl
220.83333333333334,419.7802197802198,297.2644376899696,U0127_1LBE.jpg,wef
404.1666666666667,105.4945054945055,355.6231003039514,U0127_1LBE.jpg,wef
195.83333333333334,663.7362637362638,465.04559270516717,U0127_1LBE.jpg,wef
145.83333333333334,362.6373626373626,444.98480243161094,U0127_1LBE.jpg,wef
637.5,107.6923076923077,410.3343465045592,U0127_1LBE.jpg,wef
200.0,413.18681318681325,293.6170212765957,U0128_1LBE.jpg,aid
320.8333333333333,307.69230769230774,384.8024316109423,U0128_1LBE.jpg,aid
91.66666666666667,375.8241758241758,298.1762917933131,U0128_1LBE.jpg,ban
116.66666666666667,375.8241758241758,295.44072948328267,U0128_1LBE.jpg,ban
283.3333333333333,268.1318681318681,362.9179331306991,U0128_1LBE.jpg,ban
187.5,419.7802197802198,295.44072948328267,U0128_1LBE.jpg,can
291.6666666666667,296.7032967032967,378.419452887538,U0128_1LBE.jpg,can
70.83333333333333,268.1318681318681,362.9179331306991,U0128_1LBE.jpg,can
195.83333333333334,386.8131868131868,322.79635258358667,U0128_1LBE.jpg,ccv
241.66666666666666,269.2307692307692,382.97872340425533,U0128_1LBE.jpg,ccv
212.5,408.79120879120876,295.44072948328267,U0128_1LBE.jpg,gmo
58.333333333333336,318.68131868131866,370.21276595744683,U0128_1LBE.jpg,gmo
108.33333333333333,272.5274725274725,351.97568389057756,U0128_1LBE.jpg,gmo
204.16666666666666,367.032967032967,295.44072948328267,U0128_1LBE.jpg,ick
370.8333333333333,268.1318681318681,368.3890577507599,U0128_1LBE.jpg,ick
191.66666666666666,462.6373626373626,310.0303951367781,U0128_1LBE.jpg,isc
429.1666666666667,290.1098901098901,379.33130699088144,U0128_1LBE.jpg,isc
212.5,428.57142857142856,279.0273556231003,U0128_1LBE.jpg,ixd
275.0,318.68131868131866,359.2705167173253,U0128_1LBE.jpg,ixd
183.33333333333334,410.9890109890109,289.9696048632219,U0128_1LBE.jpg,kn
250.0,291.2087912087912,341.03343465045594,U0128_1LBE.jpg,kn
191.66666666666666,404.3956043956044,300.9118541033435,U0128_1LBE.jpg,lmd
125.0,272.5274725274725,386.62613981762917,U0128_1LBE.jpg,lmd
195.83333333333334,316.4835164835165,362.9179331306991,U0128_1LBE.jpg,lmd
208.33333333333334,402.19780219780216,328.2674772036474,U0128_1LBE.jpg,seb
295.8333333333333,281.31868131868134,375.6838905775076,U0128_1LBE.jpg,seb
245.83333333333334,360.43956043956047,266.2613981762918,U0128_1LBE.jpg,smd
283.3333333333333,252.74725274725273,357.4468085106383,U0128_1LBE.jpg,smd
204.16666666666666,413.18681318681325,317.32522796352583,U0128_1LBE.jpg,twl
200.0,329.67032967032964,386.62613981762917,U0128_1LBE.jpg,twl
212.5,397.80219780219784,268.0851063829787,U0128_1LBE.jpg,wef
283.3333333333333,279.1208791208791,335.5623100303951,U0128_1LBE.jpg,wef
66.66666666666667,461.5384615384615,100.30395136778115,U0128_1LBE.jpg,wef
229.16666666666666,393.4065934065934,315.50151975683895,U0129_1LBE.jpg,aid
100.0,92.3076923076923,356.53495440729483,U0129_1LBE.jpg,aid
170.83333333333334,21.978021978021978,341.03343465045594,U0129_1LBE.jpg,aid
987.5,353.8461538461538,324.62006079027356,U0129_1LBE.jpg,ban
333.3333333333333,386.8131868131868,311.85410334346506,U0129_1LBE.jpg,can
166.66666666666666,79.12087912087912,366.5653495440729,U0129_1LBE.jpg,can
229.16666666666666,21.978021978021978,342.85714285714283,U0129_1LBE.jpg,can
366.6666666666667,389.010989010989,324.62006079027356,U0129_1LBE.jpg,ccv
112.5,395.6043956043956,388.44984802431605,U0129_1LBE.jpg,ccv
